dgidb_name,concept_id,cid
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
RITUXIMAB,rxcui:121191,
EPINASTINE HYDROCHLORIDE,rxcui:236961,
EPINASTINE HYDROCHLORIDE,rxcui:236961,
EPINASTINE HYDROCHLORIDE,rxcui:236961,
EPINASTINE HYDROCHLORIDE,rxcui:236961,
EPINASTINE HYDROCHLORIDE,rxcui:236961,
CYCLIZINE LACTATE,rxcui:91071,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
HYDROCHLOROTHIAZIDE,rxcui:5487,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
FEXOFENADINE HYDROCHLORIDE,rxcui:236474,
CYPROHEPTADINE HYDROCHLORIDE,rxcui:104592,
